timestamp;customer_no;location
2023-01-02 18:15:00;351;checkout
2023-01-02 18:27:00;352;entrance
2023-01-02 18:28:00;352;drinks
2023-01-02 18:29:00;352;fruit
2023-01-02 18:30:00;352;dairy
2023-01-02 18:31:00;352;drinks
2023-01-02 18:32:00;352;checkout
2023-01-02 10:16:00;353;entrance
2023-01-02 10:17:00;353;spices
2023-01-02 10:18:00;353;dairy
2023-01-02 10:19:00;353;spices
2023-01-02 10:20:00;353;checkout
2023-01-02 10:17:00;354;entrance
2023-01-02 10:18:00;354;drinks
2023-01-02 10:19:00;354;checkout
2023-01-02 17:16:00;355;entrance
2023-01-02 17:17:00;355;spices
2023-01-02 17:18:00;355;dairy
2023-01-02 17:19:00;355;spices
2023-01-02 17:20:00;355;checkout
2023-01-02 16:59:00;356;entrance
2023-01-02 17:00:00;356;fruit
2023-01-02 17:01:00;356;checkout
2023-01-02 17:13:00;357;entrance
2023-01-02 17:14:00;357;fruit
2023-01-02 17:15:00;357;drinks
2023-01-02 17:16:00;357;checkout
2023-01-02 19:44:00;358;entrance
2023-01-02 19:45:00;358;dairy
2023-01-02 19:46:00;358;checkout
2023-01-02 16:47:00;359;entrance
2023-01-02 16:48:00;359;dairy
2023-01-02 16:49:00;359;drinks
2023-01-02 16:50:00;359;fruit
2023-01-02 16:51:00;359;checkout
2023-01-02 10:46:00;360;entrance
2023-01-02 10:47:00;360;fruit
2023-01-02 10:48:00;360;dairy
2023-01-02 10:49:00;360;fruit
2023-01-02 10:50:00;360;checkout
2023-01-02 11:20:00;361;entrance
2023-01-02 11:21:00;361;dairy
2023-01-02 11:22:00;361;fruit
2023-01-02 11:23:00;361;checkout
2023-01-02 18:13:00;362;entrance
2023-01-02 18:14:00;362;fruit
2023-01-02 18:15:00;362;dairy
2023-01-02 18:16:00;362;drinks
2023-01-02 18:17:00;362;spices
2023-01-02 18:18:00;362;fruit
2023-01-02 18:19:00;362;checkout
2023-01-02 16:00:00;363;entrance
2023-01-02 16:01:00;363;fruit
2023-01-02 16:02:00;363;dairy
2023-01-02 16:03:00;363;checkout
2023-01-02 15:25:00;364;entrance
2023-01-02 15:26:00;364;fruit
2023-01-02 15:27:00;364;drinks
2023-01-02 15:28:00;364;spices
2023-01-02 15:29:00;364;dairy
2023-01-02 15:30:00;364;spices
2023-01-02 15:31:00;364;drinks
2023-01-02 15:32:00;364;fruit
2023-01-02 15:33:00;364;spices
2023-01-02 15:34:00;364;drinks
2023-01-02 15:35:00;364;spices
2023-01-02 15:36:00;364;checkout
2023-01-02 10:40:00;365;entrance
2023-01-02 10:41:00;365;fruit
2023-01-02 10:42:00;365;checkout
2023-01-02 07:03:00;366;entrance
2023-01-02 07:04:00;366;spices
2023-01-02 07:05:00;366;dairy
2023-01-02 07:06:00;366;checkout
2023-01-02 11:20:00;367;entrance
2023-01-02 11:21:00;367;dairy
2023-01-02 11:22:00;367;spices
2023-01-02 11:23:00;367;fruit
2023-01-02 11:24:00;367;spices
2023-01-02 11:25:00;367;drinks
2023-01-02 11:26:00;367;spices
2023-01-02 11:27:00;367;fruit
2023-01-02 11:28:00;367;checkout
2023-01-02 19:38:00;368;entrance
2023-01-02 19:39:00;368;fruit
2023-01-02 19:40:00;368;dairy
2023-01-02 19:41:00;368;drinks
2023-01-02 19:42:00;368;checkout
2023-01-02 13:15:00;369;entrance
2023-01-02 13:16:00;369;fruit
2023-01-02 13:17:00;369;drinks
2023-01-02 13:18:00;369;checkout
2023-01-02 12:27:00;370;entrance
2023-01-02 12:28:00;370;spices
2023-01-02 12:29:00;370;drinks
2023-01-02 12:30:00;370;spices
2023-01-02 12:31:00;370;dairy
2023-01-02 12:32:00;370;fruit
2023-01-02 12:33:00;370;drinks
2023-01-02 12:34:00;370;checkout
2023-01-02 14:04:00;371;entrance
2023-01-02 14:05:00;371;spices
2023-01-02 14:06:00;371;drinks
2023-01-02 14:07:00;371;spices
2023-01-02 14:08:00;371;drinks
2023-01-02 14:09:00;371;spices
2023-01-02 14:10:00;371;checkout
2023-01-02 11:21:00;372;entrance
2023-01-02 11:22:00;372;spices
2023-01-02 11:23:00;372;drinks
2023-01-02 11:24:00;372;checkout
2023-01-02 08:30:00;373;entrance
2023-01-02 08:31:00;373;drinks
2023-01-02 08:32:00;373;checkout
2023-01-02 18:03:00;374;entrance
2023-01-02 18:04:00;374;spices
2023-01-02 18:05:00;374;dairy
2023-01-02 18:06:00;374;drinks
2023-01-02 18:07:00;374;spices
2023-01-02 18:08:00;374;fruit
2023-01-02 18:09:00;374;spices
2023-01-02 18:10:00;374;dairy
2023-01-02 18:11:00;374;spices
2023-01-02 18:12:00;374;drinks
2023-01-02 18:13:00;374;checkout
2023-01-02 17:52:00;375;entrance
2023-01-02 17:53:00;375;dairy
2023-01-02 17:54:00;375;drinks
2023-01-02 17:55:00;375;spices
2023-01-02 17:56:00;375;dairy
2023-01-02 17:57:00;375;checkout
2023-01-02 15:46:00;376;entrance
2023-01-02 15:47:00;376;fruit
2023-01-02 15:48:00;376;dairy
2023-01-02 15:49:00;376;fruit
2023-01-02 15:50:00;376;checkout
2023-01-02 14:21:00;377;entrance
2023-01-02 14:22:00;377;dairy
2023-01-02 14:23:00;377;drinks
2023-01-02 14:24:00;377;checkout
2023-01-02 10:26:00;378;entrance
2023-01-02 10:27:00;378;spices
2023-01-02 10:28:00;378;checkout
2023-01-02 19:52:00;379;entrance
2023-01-02 19:53:00;379;fruit
2023-01-02 19:54:00;379;dairy
2023-01-02 19:55:00;379;drinks
2023-01-02 19:56:00;379;checkout
2023-01-02 08:32:00;380;entrance
2023-01-02 08:33:00;380;spices
2023-01-02 08:34:00;380;drinks
2023-01-02 08:35:00;380;checkout
2023-01-02 17:12:00;381;entrance
2023-01-02 17:13:00;381;fruit
2023-01-02 17:14:00;381;checkout
2023-01-02 17:05:00;382;entrance
2023-01-02 17:06:00;382;fruit
2023-01-02 17:07:00;382;checkout
2023-01-02 17:59:00;383;entrance
2023-01-02 18:00:00;383;fruit
2023-01-02 18:01:00;383;spices
2023-01-02 18:02:00;383;dairy
2023-01-02 18:03:00;383;fruit
2023-01-02 18:04:00;383;dairy
2023-01-02 18:05:00;383;drinks
2023-01-02 18:06:00;383;spices
2023-01-02 18:07:00;383;checkout
2023-01-02 17:17:00;384;entrance
2023-01-02 17:18:00;384;fruit
2023-01-02 17:19:00;384;dairy
2023-01-02 17:20:00;384;fruit
2023-01-02 17:21:00;384;checkout
2023-01-02 13:46:00;385;entrance
2023-01-02 13:47:00;385;dairy
2023-01-02 13:48:00;385;checkout
2023-01-02 10:40:00;386;entrance
2023-01-02 10:41:00;386;fruit
2023-01-02 10:42:00;386;drinks
2023-01-02 10:43:00;386;checkout
2023-01-02 18:45:00;387;entrance
2023-01-02 18:46:00;387;dairy
2023-01-02 18:47:00;387;spices
2023-01-02 18:48:00;387;drinks
2023-01-02 18:49:00;387;spices
2023-01-02 18:50:00;387;drinks
2023-01-02 18:51:00;387;checkout
2023-01-02 11:08:00;388;entrance
2023-01-02 11:09:00;388;fruit
2023-01-02 11:10:00;388;checkout
2023-01-02 11:51:00;389;entrance
2023-01-02 11:52:00;389;dairy
2023-01-02 11:53:00;389;spices
2023-01-02 11:54:00;389;checkout
2023-01-02 12:24:00;390;entrance
2023-01-02 12:25:00;390;fruit
2023-01-02 12:26:00;390;dairy
2023-01-02 12:27:00;390;drinks
2023-01-02 12:28:00;390;spices
2023-01-02 12:29:00;390;dairy
2023-01-02 12:30:00;390;spices
2023-01-02 12:31:00;390;checkout
2023-01-02 16:52:00;391;entrance
2023-01-02 16:53:00;391;fruit
2023-01-02 16:54:00;391;checkout
2023-01-02 12:53:00;392;entrance
2023-01-02 12:54:00;392;fruit
2023-01-02 12:55:00;392;checkout
2023-01-02 11:31:00;393;entrance
2023-01-02 11:32:00;393;dairy
2023-01-02 11:33:00;393;spices
2023-01-02 11:34:00;393;drinks
2023-01-02 11:35:00;393;spices
2023-01-02 11:36:00;393;dairy
2023-01-02 11:37:00;393;spices
2023-01-02 11:38:00;393;dairy
2023-01-02 11:39:00;393;spices
2023-01-02 11:40:00;393;dairy
2023-01-02 11:41:00;393;checkout
2023-01-02 13:11:00;394;entrance
2023-01-02 13:12:00;394;fruit
2023-01-02 13:13:00;394;checkout
2023-01-02 12:27:00;395;entrance
2023-01-02 12:28:00;395;spices
2023-01-02 12:29:00;395;drinks
2023-01-02 12:30:00;395;checkout
2023-01-02 09:17:00;396;entrance
2023-01-02 09:18:00;396;spices
2023-01-02 09:19:00;396;dairy
2023-01-02 09:20:00;396;drinks
2023-01-02 09:21:00;396;checkout
2023-01-02 07:13:00;397;entrance
2023-01-02 07:14:00;397;spices
2023-01-02 07:15:00;397;drinks
2023-01-02 07:16:00;397;checkout
2023-01-02 09:38:00;398;entrance
2023-01-02 09:39:00;398;fruit
2023-01-02 09:40:00;398;dairy
2023-01-02 09:41:00;398;drinks
2023-01-02 09:42:00;398;checkout
2023-01-02 10:26:00;399;entrance
2023-01-02 10:27:00;399;spices
2023-01-02 10:28:00;399;fruit
2023-01-02 10:29:00;399;checkout
2023-01-02 11:23:00;400;entrance
2023-01-02 11:24:00;400;spices
2023-01-02 11:25:00;400;fruit
2023-01-02 11:26:00;400;drinks
2023-01-02 11:27:00;400;checkout
2023-01-02 13:09:00;401;entrance
2023-01-02 13:10:00;401;fruit
2023-01-02 13:11:00;401;checkout
2023-01-02 10:31:00;402;entrance
2023-01-02 10:32:00;402;dairy
2023-01-02 10:33:00;402;spices
2023-01-02 10:34:00;402;drinks
2023-01-02 10:35:00;402;fruit
2023-01-02 10:36:00;402;checkout
2023-01-02 17:43:00;403;entrance
2023-01-02 17:44:00;403;fruit
2023-01-02 17:45:00;403;drinks
2023-01-02 17:46:00;403;checkout
2023-01-02 08:30:00;404;entrance
2023-01-02 08:31:00;404;spices
2023-01-02 08:32:00;404;drinks
2023-01-02 08:33:00;404;spices
2023-01-02 08:34:00;404;dairy
2023-01-02 08:35:00;404;checkout
2023-01-02 09:11:00;405;entrance
2023-01-02 09:12:00;405;dairy
2023-01-02 09:13:00;405;drinks
2023-01-02 09:14:00;405;checkout
2023-01-02 19:15:00;406;entrance
2023-01-02 19:16:00;406;dairy
2023-01-02 19:17:00;406;drinks
2023-01-02 19:18:00;406;fruit
2023-01-02 19:19:00;406;checkout
2023-01-02 11:07:00;407;entrance
2023-01-02 11:08:00;407;fruit
2023-01-02 11:09:00;407;drinks
2023-01-02 11:10:00;407;checkout
2023-01-02 15:09:00;408;entrance
2023-01-02 15:10:00;408;spices
2023-01-02 15:11:00;408;dairy
2023-01-02 15:12:00;408;spices
2023-01-02 15:13:00;408;fruit
2023-01-02 15:14:00;408;spices
2023-01-02 15:15:00;408;dairy
2023-01-02 15:16:00;408;drinks
2023-01-02 15:17:00;408;spices
2023-01-02 15:18:00;408;checkout
2023-01-02 14:55:00;409;entrance
2023-01-02 14:56:00;409;fruit
2023-01-02 14:57:00;409;checkout
2023-01-02 10:10:00;410;entrance
2023-01-02 10:11:00;410;fruit
2023-01-02 10:12:00;410;drinks
2023-01-02 10:13:00;410;checkout
2023-01-02 14:42:00;411;entrance
2023-01-02 14:43:00;411;dairy
2023-01-02 14:44:00;411;spices
2023-01-02 14:45:00;411;dairy
2023-01-02 14:46:00;411;drinks
2023-01-02 14:47:00;411;checkout
2023-01-02 13:07:00;412;entrance
2023-01-02 13:08:00;412;fruit
2023-01-02 13:09:00;412;dairy
2023-01-02 13:10:00;412;fruit
2023-01-02 13:11:00;412;drinks
2023-01-02 13:12:00;412;checkout
2023-01-02 15:03:00;413;entrance
2023-01-02 15:04:00;413;dairy
2023-01-02 15:05:00;413;spices
2023-01-02 15:06:00;413;fruit
2023-01-02 15:07:00;413;checkout
2023-01-02 11:31:00;414;entrance
2023-01-02 11:32:00;414;dairy
2023-01-02 11:33:00;414;spices
2023-01-02 11:34:00;414;checkout
2023-01-02 19:09:00;415;entrance
2023-01-02 19:10:00;415;fruit
2023-01-02 19:11:00;415;spices
2023-01-02 19:12:00;415;checkout
2023-01-02 10:19:00;416;entrance
2023-01-02 10:20:00;416;spices
2023-01-02 10:21:00;416;checkout
2023-01-02 09:33:00;417;entrance
2023-01-02 09:34:00;417;drinks
2023-01-02 09:35:00;417;spices
2023-01-02 09:36:00;417;checkout
2023-01-02 15:27:00;418;entrance
2023-01-02 15:28:00;418;dairy
2023-01-02 15:29:00;418;checkout
2023-01-02 15:10:00;419;entrance
2023-01-02 15:11:00;419;spices
2023-01-02 15:12:00;419;dairy
2023-01-02 15:13:00;419;spices
2023-01-02 15:14:00;419;drinks
2023-01-02 15:15:00;419;spices
2023-01-02 15:16:00;419;dairy
2023-01-02 15:17:00;419;checkout
2023-01-02 09:51:00;420;entrance
2023-01-02 09:52:00;420;fruit
2023-01-02 09:53:00;420;checkout
2023-01-02 16:00:00;421;entrance
2023-01-02 16:01:00;421;dairy
2023-01-02 16:02:00;421;drinks
2023-01-02 16:03:00;421;checkout
2023-01-02 20:36:00;422;entrance
2023-01-02 20:37:00;422;drinks
2023-01-02 20:38:00;422;checkout
2023-01-02 19:22:00;423;entrance
2023-01-02 19:23:00;423;spices
2023-01-02 19:24:00;423;dairy
2023-01-02 19:25:00;423;checkout
2023-01-02 12:00:00;424;entrance
2023-01-02 12:01:00;424;dairy
2023-01-02 12:02:00;424;checkout
2023-01-02 16:55:00;425;entrance
2023-01-02 16:56:00;425;dairy
2023-01-02 16:57:00;425;drinks
2023-01-02 16:58:00;425;spices
2023-01-02 16:59:00;425;dairy
2023-01-02 17:00:00;425;checkout
2023-01-02 08:31:00;426;entrance
2023-01-02 08:32:00;426;fruit
2023-01-02 08:33:00;426;dairy
2023-01-02 08:34:00;426;checkout
2023-01-02 17:23:00;427;entrance
2023-01-02 17:24:00;427;spices
2023-01-02 17:25:00;427;drinks
2023-01-02 17:26:00;427;spices
2023-01-02 17:27:00;427;dairy
2023-01-02 17:28:00;427;fruit
2023-01-02 17:29:00;427;spices
2023-01-02 17:30:00;427;drinks
2023-01-02 17:31:00;427;checkout
2023-01-02 16:43:00;428;entrance
2023-01-02 16:44:00;428;spices
2023-01-02 16:45:00;428;drinks
2023-01-02 16:46:00;428;checkout
2023-01-02 18:09:00;429;entrance
2023-01-02 18:10:00;429;spices
2023-01-02 18:11:00;429;drinks
2023-01-02 18:12:00;429;checkout
2023-01-02 21:25:00;430;entrance
2023-01-02 21:26:00;430;dairy
2023-01-02 21:27:00;430;checkout
2023-01-02 20:30:00;431;entrance
2023-01-02 20:31:00;431;drinks
2023-01-02 20:32:00;431;checkout
2023-01-02 18:24:00;432;entrance
2023-01-02 18:25:00;432;fruit
2023-01-02 18:26:00;432;drinks
2023-01-02 18:27:00;432;checkout
2023-01-02 12:26:00;433;entrance
2023-01-02 12:27:00;433;fruit
2023-01-02 12:28:00;433;checkout
2023-01-02 20:32:00;434;entrance
2023-01-02 20:33:00;434;fruit
2023-01-02 20:34:00;434;checkout
2023-01-02 14:21:00;435;entrance
2023-01-02 14:22:00;435;dairy
2023-01-02 14:23:00;435;fruit
2023-01-02 14:24:00;435;checkout
2023-01-02 08:36:00;436;entrance
2023-01-02 08:37:00;436;drinks
2023-01-02 08:38:00;436;checkout
2023-01-02 19:55:00;437;entrance
2023-01-02 19:56:00;437;dairy
2023-01-02 19:57:00;437;checkout
2023-01-02 08:50:00;438;entrance
2023-01-02 08:51:00;438;dairy
2023-01-02 08:52:00;438;checkout
2023-01-02 18:53:00;439;entrance
2023-01-02 18:54:00;439;dairy
2023-01-02 18:55:00;439;checkout
2023-01-02 19:38:00;440;entrance
2023-01-02 19:39:00;440;spices
2023-01-02 19:40:00;440;checkout
2023-01-02 17:03:00;441;entrance
2023-01-02 17:04:00;441;spices
2023-01-02 17:05:00;441;dairy
2023-01-02 17:06:00;441;drinks
2023-01-02 17:07:00;441;checkout
2023-01-02 08:10:00;442;entrance
2023-01-02 08:11:00;442;fruit
2023-01-02 08:12:00;442;drinks
2023-01-02 08:13:00;442;checkout
2023-01-02 19:08:00;443;entrance
2023-01-02 19:09:00;443;spices
2023-01-02 19:10:00;443;fruit
2023-01-02 19:11:00;443;checkout
2023-01-02 12:56:00;444;entrance
2023-01-02 12:57:00;444;drinks
2023-01-02 12:58:00;444;checkout
2023-01-02 11:51:00;445;entrance
2023-01-02 11:52:00;445;spices
2023-01-02 11:53:00;445;fruit
2023-01-02 11:54:00;445;checkout
2023-01-02 16:32:00;446;entrance
2023-01-02 16:33:00;446;fruit
2023-01-02 16:34:00;446;spices
2023-01-02 16:35:00;446;fruit
2023-01-02 16:36:00;446;checkout
2023-01-02 19:08:00;447;entrance
2023-01-02 19:09:00;447;fruit
2023-01-02 19:10:00;447;dairy
2023-01-02 19:11:00;447;checkout
2023-01-02 15:39:00;448;entrance
2023-01-02 15:40:00;448;dairy
2023-01-02 15:41:00;448;fruit
2023-01-02 15:42:00;448;checkout
2023-01-02 09:36:00;449;entrance
2023-01-02 09:37:00;449;drinks
2023-01-02 09:38:00;449;checkout
2023-01-02 20:42:00;450;entrance
2023-01-02 20:43:00;450;dairy
2023-01-02 20:44:00;450;drinks
2023-01-02 20:45:00;450;spices
2023-01-02 20:46:00;450;dairy
2023-01-02 20:47:00;450;drinks
2023-01-02 20:48:00;450;checkout
2023-01-02 10:39:00;451;entrance
2023-01-02 10:40:00;451;fruit
2023-01-02 10:41:00;451;checkout
2023-01-02 21:05:00;452;entrance
2023-01-02 21:06:00;452;spices
2023-01-02 21:07:00;452;checkout
2023-01-02 13:06:00;453;entrance
2023-01-02 13:07:00;453;fruit
2023-01-02 13:08:00;453;drinks
2023-01-02 13:09:00;453;checkout
2023-01-02 12:37:00;454;entrance
2023-01-02 12:38:00;454;spices
2023-01-02 12:39:00;454;drinks
2023-01-02 12:40:00;454;checkout
2023-01-02 10:06:00;455;entrance
2023-01-02 10:07:00;455;dairy
2023-01-02 10:08:00;455;spices
2023-01-02 10:09:00;455;dairy
2023-01-02 10:10:00;455;spices
2023-01-02 10:11:00;455;drinks
2023-01-02 10:12:00;455;checkout
2023-01-02 12:21:00;456;entrance
2023-01-02 12:22:00;456;spices
2023-01-02 12:23:00;456;dairy
2023-01-02 12:24:00;456;fruit
2023-01-02 12:25:00;456;checkout
2023-01-02 12:26:00;457;entrance
2023-01-02 12:27:00;457;fruit
2023-01-02 12:28:00;457;checkout
2023-01-02 13:35:00;458;entrance
2023-01-02 13:36:00;458;fruit
2023-01-02 13:37:00;458;spices
2023-01-02 13:38:00;458;fruit
2023-01-02 13:39:00;458;checkout
2023-01-02 17:15:00;459;entrance
2023-01-02 17:16:00;459;fruit
2023-01-02 17:17:00;459;dairy
2023-01-02 17:18:00;459;checkout
2023-01-02 08:05:00;460;entrance
2023-01-02 08:06:00;460;drinks
2023-01-02 08:07:00;460;fruit
2023-01-02 08:08:00;460;dairy
2023-01-02 08:09:00;460;spices
2023-01-02 08:10:00;460;drinks
2023-01-02 08:11:00;460;checkout
2023-01-02 19:08:00;461;entrance
2023-01-02 19:09:00;461;spices
2023-01-02 19:10:00;461;checkout
2023-01-02 15:03:00;462;entrance
2023-01-02 15:04:00;462;fruit
2023-01-02 15:05:00;462;checkout
2023-01-02 17:59:00;463;entrance
2023-01-02 18:00:00;463;fruit
2023-01-02 18:01:00;463;dairy
2023-01-02 18:02:00;463;checkout
2023-01-02 15:57:00;464;entrance
2023-01-02 15:58:00;464;dairy
2023-01-02 15:59:00;464;fruit
2023-01-02 16:00:00;464;checkout
2023-01-02 09:42:00;465;entrance
2023-01-02 09:43:00;465;drinks
2023-01-02 09:44:00;465;checkout
2023-01-02 07:26:00;466;entrance
2023-01-02 07:27:00;466;spices
2023-01-02 07:28:00;466;checkout
2023-01-02 08:39:00;467;entrance
2023-01-02 08:40:00;467;drinks
2023-01-02 08:41:00;467;spices
2023-01-02 08:42:00;467;drinks
2023-01-02 08:43:00;467;checkout
2023-01-02 16:56:00;468;entrance
2023-01-02 16:57:00;468;fruit
2023-01-02 16:58:00;468;drinks
2023-01-02 16:59:00;468;checkout
2023-01-02 09:46:00;469;entrance
2023-01-02 09:47:00;469;fruit
2023-01-02 09:48:00;469;dairy
2023-01-02 09:49:00;469;fruit
2023-01-02 09:50:00;469;checkout
2023-01-02 18:54:00;470;entrance
2023-01-02 18:55:00;470;dairy
2023-01-02 18:56:00;470;fruit
2023-01-02 18:57:00;470;dairy
2023-01-02 18:58:00;470;spices
2023-01-02 18:59:00;470;checkout
2023-01-02 18:42:00;471;entrance
2023-01-02 18:43:00;471;dairy
2023-01-02 18:44:00;471;drinks
2023-01-02 18:45:00;471;checkout
2023-01-02 19:27:00;472;entrance
2023-01-02 19:28:00;472;fruit
2023-01-02 19:29:00;472;drinks
2023-01-02 19:30:00;472;spices
2023-01-02 19:31:00;472;checkout
2023-01-02 14:44:00;473;entrance
2023-01-02 14:45:00;473;dairy
2023-01-02 14:46:00;473;checkout
2023-01-02 19:03:00;474;entrance
2023-01-02 19:04:00;474;fruit
2023-01-02 19:05:00;474;checkout
2023-01-02 08:43:00;475;entrance
2023-01-02 08:44:00;475;spices
2023-01-02 08:45:00;475;drinks
2023-01-02 08:46:00;475;fruit
2023-01-02 08:47:00;475;checkout
2023-01-02 12:53:00;476;entrance
2023-01-02 12:54:00;476;dairy
2023-01-02 12:55:00;476;drinks
2023-01-02 12:56:00;476;checkout
2023-01-02 16:05:00;477;entrance
2023-01-02 16:06:00;477;drinks
2023-01-02 16:07:00;477;spices
2023-01-02 16:08:00;477;drinks
2023-01-02 16:09:00;477;checkout
2023-01-02 13:34:00;478;entrance
2023-01-02 13:35:00;478;fruit
2023-01-02 13:36:00;478;spices
2023-01-02 13:37:00;478;fruit
2023-01-02 13:38:00;478;checkout
2023-01-02 10:07:00;479;entrance
2023-01-02 10:08:00;479;spices
2023-01-02 10:09:00;479;fruit
2023-01-02 10:10:00;479;dairy
2023-01-02 10:11:00;479;checkout
2023-01-02 09:17:00;480;entrance
2023-01-02 09:18:00;480;drinks
2023-01-02 09:19:00;480;fruit
2023-01-02 09:20:00;480;checkout
2023-01-02 12:26:00;481;entrance
2023-01-02 12:27:00;481;dairy
2023-01-02 12:28:00;481;spices
2023-01-02 12:29:00;481;drinks
2023-01-02 12:30:00;481;dairy
2023-01-02 12:31:00;481;checkout
2023-01-02 07:26:00;482;entrance
2023-01-02 07:27:00;482;fruit
2023-01-02 07:28:00;482;checkout
2023-01-02 12:24:00;483;entrance
2023-01-02 12:25:00;483;fruit
2023-01-02 12:26:00;483;checkout
2023-01-02 18:45:00;484;entrance
2023-01-02 18:46:00;484;spices
2023-01-02 18:47:00;484;dairy
2023-01-02 18:48:00;484;spices
2023-01-02 18:49:00;484;checkout
2023-01-02 08:32:00;485;entrance
2023-01-02 08:33:00;485;fruit
2023-01-02 08:34:00;485;checkout
2023-01-02 17:59:00;486;entrance
2023-01-02 18:00:00;486;fruit
2023-01-02 18:01:00;486;checkout
2023-01-02 08:22:00;487;entrance
2023-01-02 08:23:00;487;fruit
2023-01-02 08:24:00;487;checkout
2023-01-02 18:09:00;488;entrance
2023-01-02 18:10:00;488;fruit
2023-01-02 18:11:00;488;checkout
2023-01-02 16:14:00;489;entrance
2023-01-02 16:15:00;489;fruit
2023-01-02 16:16:00;489;checkout
2023-01-02 11:51:00;490;entrance
2023-01-02 11:52:00;490;fruit
2023-01-02 11:53:00;490;dairy
2023-01-02 11:54:00;490;checkout
2023-01-02 08:30:00;491;entrance
2023-01-02 08:31:00;491;dairy
2023-01-02 08:32:00;491;checkout
2023-01-02 17:05:00;492;entrance
2023-01-02 17:06:00;492;spices
2023-01-02 17:07:00;492;dairy
2023-01-02 17:08:00;492;drinks
2023-01-02 17:09:00;492;checkout
2023-01-02 12:55:00;493;entrance
2023-01-02 12:56:00;493;fruit
2023-01-02 12:57:00;493;spices
2023-01-02 12:58:00;493;drinks
2023-01-02 12:59:00;493;checkout
2023-01-02 09:28:00;494;entrance
2023-01-02 09:29:00;494;fruit
2023-01-02 09:30:00;494;dairy
2023-01-02 09:31:00;494;drinks
2023-01-02 09:32:00;494;spices
2023-01-02 09:33:00;494;checkout
2023-01-02 12:59:00;495;entrance
2023-01-02 13:00:00;495;fruit
2023-01-02 13:01:00;495;dairy
2023-01-02 13:02:00;495;drinks
2023-01-02 13:03:00;495;spices
2023-01-02 13:04:00;495;dairy
2023-01-02 13:05:00;495;drinks
2023-01-02 13:06:00;495;checkout
2023-01-02 19:57:00;496;entrance
2023-01-02 19:58:00;496;dairy
2023-01-02 19:59:00;496;checkout
2023-01-02 19:55:00;497;entrance
2023-01-02 19:56:00;497;drinks
2023-01-02 19:57:00;497;checkout
2023-01-02 09:09:00;498;entrance
2023-01-02 09:10:00;498;fruit
2023-01-02 09:11:00;498;dairy
2023-01-02 09:12:00;498;spices
2023-01-02 09:13:00;498;dairy
2023-01-02 09:14:00;498;checkout
2023-01-02 07:03:00;499;entrance
2023-01-02 07:04:00;499;dairy
2023-01-02 07:05:00;499;spices
2023-01-02 07:06:00;499;drinks
2023-01-02 07:07:00;499;fruit
2023-01-02 07:08:00;499;dairy
2023-01-02 07:09:00;499;checkout
2023-01-02 17:31:00;500;entrance
2023-01-02 17:32:00;500;fruit
2023-01-02 17:33:00;500;drinks
2023-01-02 17:34:00;500;fruit
2023-01-02 17:35:00;500;checkout
2023-01-02 19:00:00;501;entrance
2023-01-02 19:01:00;501;drinks
2023-01-02 19:02:00;501;spices
2023-01-02 19:03:00;501;checkout
2023-01-02 08:54:00;502;entrance
2023-01-02 08:55:00;502;drinks
2023-01-02 08:56:00;502;fruit
2023-01-02 08:57:00;502;checkout
2023-01-02 08:25:00;503;entrance
2023-01-02 08:26:00;503;fruit
2023-01-02 08:27:00;503;checkout
2023-01-02 21:14:00;504;entrance
2023-01-02 21:15:00;504;fruit
2023-01-02 21:16:00;504;dairy
2023-01-02 21:17:00;504;checkout
2023-01-02 17:58:00;505;entrance
2023-01-02 17:59:00;505;spices
2023-01-02 18:00:00;505;drinks
2023-01-02 18:01:00;505;spices
2023-01-02 18:02:00;505;drinks
2023-01-02 18:03:00;505;checkout
2023-01-02 19:49:00;506;entrance
2023-01-02 19:50:00;506;fruit
2023-01-02 19:51:00;506;drinks
2023-01-02 19:52:00;506;spices
2023-01-02 19:53:00;506;dairy
2023-01-02 19:54:00;506;fruit
2023-01-02 19:55:00;506;checkout
2023-01-02 10:46:00;507;entrance
2023-01-02 10:47:00;507;fruit
2023-01-02 10:48:00;507;dairy
2023-01-02 10:49:00;507;fruit
2023-01-02 10:50:00;507;checkout
2023-01-02 18:56:00;508;entrance
2023-01-02 18:57:00;508;dairy
2023-01-02 18:58:00;508;drinks
2023-01-02 18:59:00;508;spices
2023-01-02 19:00:00;508;dairy
2023-01-02 19:01:00;508;drinks
2023-01-02 19:02:00;508;fruit
2023-01-02 19:03:00;508;dairy
2023-01-02 19:04:00;508;drinks
2023-01-02 19:05:00;508;checkout
2023-01-02 10:46:00;509;entrance
2023-01-02 10:47:00;509;fruit
2023-01-02 10:48:00;509;checkout
2023-01-02 07:16:00;510;entrance
2023-01-02 07:17:00;510;dairy
2023-01-02 07:18:00;510;checkout
2023-01-02 20:35:00;511;entrance
2023-01-02 20:36:00;511;drinks
2023-01-02 20:37:00;511;checkout
2023-01-02 17:54:00;512;entrance
2023-01-02 17:55:00;512;spices
2023-01-02 17:56:00;512;dairy
2023-01-02 17:57:00;512;checkout
2023-01-02 20:56:00;513;entrance
2023-01-02 20:57:00;513;spices
2023-01-02 20:58:00;513;drinks
2023-01-02 20:59:00;513;checkout
2023-01-02 19:38:00;514;entrance
2023-01-02 19:39:00;514;dairy
2023-01-02 19:40:00;514;checkout
2023-01-02 15:40:00;515;entrance
